IdCliente,Fecha Nacimiento,Actividad Laboral,Estado Civil,Nivel Educacional,Tiene Mora,Saldo Medio Anual,Tiene Crédito Hipotecario,Tiene Crédito de Consumo,Medio de Contacto Preferente,Contactos con su Ejecutivo,Tiene Inversiones
1759,1969-03-24,Trabajador Dependiente,Casado,Enseñanza Básica,No,2580000,No,No,Fono Particular,0,No
1760,1964-03-24,Técnico,Casado,Técnico Profesional,No,316000,No,No,Celular,4,No
1761,1969-03-24,Trabajador Dependiente,Casado,Enseñanza Básica,No,7791000,No,No,Fono Particular,0,No
1762,1965-03-24,Trabajador Dependiente,Casado,Técnico Profesional,No,209000,No,No,Celular,0,No
1763,1964-03-24,Gerente,Casado,Universitario,No,5041000,No,No,Celular,1,No
1764,1964-03-24,Trabajador Dependiente,Soltero,Universitario,No,739000,No,No,Celular,1,No
1765,1964-03-24,Trabajador Dependiente,Casado,Técnico Profesional,No,478000,No,No,Celular,8,Si
1766,1963-03-24,Trabajador Dependiente,Casado,Enseñanza Básica,No,0,No,No,Celular,1,No
1767,1970-03-24,Trabajador Dependiente,Divorciado,Universitario,No,979000,Si,No,Celular,4,Si
1768,1970-03-24,Técnico,Casado,Técnico Profesional,No,259000,No,No,Celular,2,No
1769,1966-03-24,Gerente,Divorciado,Universitario,No,2694000,No,No,Fono Particular,0,No
1770,1963-03-24,Trabajador Dependiente,Casado,Enseñanza Media,No,0,No,No,Fono Particular,7,No
1771,1963-03-24,Trabajador Dependiente,Casado,Universitario,No,4428000,No,No,Celular,5,No
1772,1963-03-24,Trabajador Dependiente,Casado,Enseñanza Media,No,0,No,No,Fono Particular,5,No
1773,1971-03-24,Técnico,Casado,Técnico Profesional,No,116000,No,No,Celular,8,No
1774,1968-03-24,Trabajador Dependiente,Casado,Universitario,No,824000,Si,No,Celular,8,Si
1775,1965-03-24,Trabajador Dependiente,Casado,Enseñanza Básica,No,182000,No,No,Celular,11,No
1776,1971-03-24,Trabajador Dependiente,Casado,Enseñanza Media,No,89000,No,No,Celular,0,No
1777,1963-03-24,Gerente,Casado,Universitario,No,8334000,No,No,Celular,7,No
1778,1965-03-24,Trabajador Dependiente,Casado,Enseñanza Media,No,11000,No,No,Celular,2,No
1779,1971-03-24,Trabajador Dependiente,Casado,Universitario,No,2060000,No,No,Celular,4,No
1780,1963-03-24,Trabajador Dependiente,Divorciado,Universitario,No,306000,Si,No,Celular,0,No
1781,1968-03-24,Gerente,Casado,Universitario,No,5990000,Si,No,Celular,0,Si
1782,1969-03-24,Trabajador Dependiente,Casado,Universitario,No,6000,Si,No,Celular,0,No
1783,1968-03-24,Obrero,Casado,Enseñanza Básica,No,14000,Si,Si,Celular,3,No
1784,1956-03-24,Trabajador Dependiente,Divorciado,Universitario,Si,-4057000,Si,No,Celular,0,No
1785,1969-03-25,Trabajador Dependiente,Casado,Universitario,No,437000,Si,No,Fono Particular,0,No
1786,1969-03-25,Obrero,Casado,Enseñanza Media,No,32000,Si,No,Celular,0,No
1787,1970-03-25,Gerente,Casado,Universitario,No,5397000,No,No,Celular,0,Si
1788,1970-03-25,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,1194000,Si,No,Celular,2,No
1789,1965-03-25,Gerente,Casado,Universitario,No,1729000,No,No,Celular,0,No
1790,1968-03-25,Trabajador Dependiente,Casado,Universitario,No,2308000,No,No,Celular,1,Si
1791,1971-03-25,Trabajador Dependiente,Casado,Universitario,No,493000,No,No,Celular,0,Si
1792,1968-03-25,Trabajador Dependiente,Soltero,Universitario,No,571000,No,Si,Emailing,0,No
1793,1970-03-25,Trabajador Dependiente,Casado,Universitario,No,1500000,No,No,Celular,1,No
1794,1969-03-25,Trabajador Dependiente,Casado,Universitario,No,1625000,No,No,Celular,2,Si
1795,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,111000,No,No,Fono Particular,3,No
1796,1966-03-25,Trabajador Dependiente,Casado,Universitario,No,6212000,Si,No,Celular,0,No
1797,1965-03-25,Trabajador Dependiente,Divorciado,Universitario,No,514000,No,No,Celular,1,Si
1798,1965-03-25,Gerente,Casado,Universitario,No,3421000,No,No,Celular,0,No
1799,1966-03-25,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,191000,Si,No,Celular,0,No
1800,1969-03-25,Trabajador Dependiente,Casado,Universitario,No,2381000,No,No,Celular,0,No
1801,1966-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,182000,No,No,Celular,1,No
1802,1959-03-25,Trabajador Dependiente,Divorciado,Universitario,Si,-23000,Si,No,Fono Particular,0,No
1803,1969-03-25,Trabajador Dependiente,Casado,Universitario,No,599000,Si,No,Celular,0,No
1804,1970-03-25,Trabajador Dependiente,Soltero,Universitario,No,2166000,Si,Si,Celular,0,Si
1805,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,417000,Si,No,Celular,0,No
1806,1964-03-25,Trabajador Dependiente,Casado,Universitario,No,0,Si,No,Fono Particular,0,No
1807,1971-03-25,Obrero,Divorciado,Enseñanza Media,No,61000,Si,No,Celular,0,No
1808,1964-03-25,Trabajador Dependiente,Casado,Enseñanza Media,No,-198000,Si,Si,Celular,0,No
1809,1968-03-25,Trabajador Dependiente,Casado,Universitario,No,616000,No,No,Celular,2,No
1810,1966-03-25,Trabajador Dependiente,Divorciado,Universitario,No,479000,No,No,Celular,0,No
1811,1965-03-25,Trabajador Dependiente,Divorciado,Universitario,No,1774000,No,Si,Celular,0,No
1812,1964-03-25,Trabajador Independiente,Casado,Universitario,No,6237000,Si,No,Celular,2,No
1813,1964-03-25,Trabajador Independiente,Soltero,Enseñanza Básica,No,0,Si,No,Fono Particular,0,No
1814,1966-03-25,Trabajador Dependiente,Casado,Universitario,No,281000,No,No,Celular,0,No
1815,1964-03-25,Obrero,Casado,Enseñanza Básica,No,99000,Si,No,Celular,3,No
1816,1959-03-25,Trabajador Dependiente,Casado,Universitario,No,242000,No,Si,Celular,0,No
1817,1968-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,19102000,No,No,Celular,0,No
1818,1970-03-25,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,7179000,No,No,Celular,0,No
1819,1968-03-25,Trabajador Dependiente,Casado,Universitario,No,2740000,No,No,Celular,0,No
1820,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,2613000,No,No,Celular,0,No
1821,1967-03-25,Técnico,Casado,Técnico Profesional,No,201000,No,No,Celular,7,No
1822,1964-03-25,Técnico,Casado,Técnico Profesional,No,0,No,No,Celular,0,No
1823,1964-03-25,Trabajador Dependiente,Casado,Universitario,No,315000,No,No,Celular,2,No
1824,1959-03-25,Trabajador Dependiente,Casado,Universitario,No,7766000,Si,No,Celular,1,Si
1825,1970-03-25,Trabajador Independiente,Casado,Universitario,No,2013000,No,No,Celular,2,Si
1826,1959-03-25,Trabajador Dependiente,Divorciado,Universitario,No,7469000,No,No,Celular,1,No
1827,1959-03-25,Técnico,Casado,Técnico Profesional,No,116000,No,No,Celular,7,No
1828,1965-03-25,Gerente,Casado,Universitario,No,2764000,No,No,Celular,3,No
1829,1966-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,1064000,Si,No,Celular,0,No
1830,1968-03-25,Trabajador Dependiente,Casado,Universitario,No,5314000,Si,No,Celular,0,No
1831,1966-03-25,Gerente,Casado,Universitario,No,4412000,No,No,Celular,0,Si
1832,1964-03-25,Trabajador Dependiente,Casado,Enseñanza Media,No,0,No,No,Fono Particular,3,No
1833,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,1425000,No,No,Celular,3,No
1834,1967-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,3648000,No,No,Fono Particular,3,Si
1835,1965-03-25,Trabajador Dependiente,Casado,Universitario,No,5788000,No,No,Celular,2,No
1836,1968-03-25,Trabajador Dependiente,Divorciado,Universitario,No,5845000,No,No,Celular,0,Si
1837,1971-03-25,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,502000,Si,No,Fono Particular,0,No
1838,1959-03-25,Trabajador Dependiente,Casado,Universitario,No,422000,Si,No,Celular,0,Si
1839,1969-03-25,Gerente,Casado,Universitario,No,2345000,Si,No,Celular,0,No
1840,1964-03-25,Trabajador Dependiente,Divorciado,Universitario,No,3573000,No,No,Celular,0,No
1841,1969-03-25,Trabajador Independiente,Casado,Enseñanza Básica,No,671000,Si,No,Celular,3,No
1842,1970-03-25,Trabajador Independiente,Casado,Universitario,No,2013000,No,No,Celular,0,Si
1843,1966-03-25,Trabajador Dependiente,Casado,Universitario,No,506000,Si,No,Celular,0,No
1844,1968-03-25,Trabajador Dependiente,Casado,Universitario,No,2965000,Si,No,Celular,0,Si
1845,1968-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,2074000,No,No,Celular,2,Si
1846,1965-03-25,Gerente,Casado,Universitario,No,2764000,No,No,Celular,2,No
1847,1964-03-25,Gerente,Casado,Universitario,No,8334000,No,No,Celular,2,No
1848,1970-03-25,Gerente,Casado,Universitario,No,771000,No,No,Fono Particular,3,No
1849,1963-03-25,Obrero,Casado,Enseñanza Básica,No,-91000,Si,No,Celular,5,No
1850,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,957000,No,No,Celular,0,Si
1851,1965-03-25,Gerente,Casado,Universitario,No,2260000,Si,No,Celular,0,No
1852,1965-03-25,Trabajador Dependiente,Soltero,Universitario,No,4744000,No,No,Celular,0,Si
1853,1964-03-25,Trabajador Dependiente,Casado,Universitario,No,315000,No,No,Celular,0,No
1854,1964-03-25,Trabajador Dependiente,Casado,Universitario,No,1341000,No,No,Celular,1,No
1855,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,1047000,No,No,Celular,3,Si
1856,1970-03-25,Gerente,Casado,Universitario,No,474000,No,No,Celular,0,Si
1857,1964-03-25,Trabajador Dependiente,Casado,Enseñanza Media,No,0,No,No,Celular,1,No
1858,1967-03-25,Gerente,Casado,Universitario,No,4152000,Si,No,Celular,13,No
1859,1965-03-25,Trabajador Dependiente,Casado,Universitario,No,883000,No,No,Celular,3,No
1860,1959-03-25,Trabajador Dependiente,Divorciado,Universitario,No,7469000,No,No,Celular,0,No
1861,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,561000,No,No,Fono Particular,0,No
1862,1959-03-25,Trabajador Dependiente,Divorciado,Universitario,No,989000,No,No,Celular,0,Si
1863,1964-03-25,Trabajador Dependiente,Casado,Enseñanza Media,No,0,No,No,Fono Particular,1,No
1864,1964-03-25,Trabajador Dependiente,Casado,Técnico Profesional,No,1116000,No,No,Celular,1,No
1865,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,1425000,No,No,Celular,1,No
1866,1970-03-25,Trabajador Dependiente,Divorciado,Universitario,No,3444000,No,No,Celular,2,Si
1867,1959-03-25,Técnico,Casado,Técnico Profesional,No,116000,No,No,Celular,3,No
1868,1966-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,182000,No,No,Celular,2,No
1869,1966-03-25,Gerente,Divorciado,Universitario,No,3368000,No,No,Celular,0,No
1870,1965-03-25,Trabajador Dependiente,Divorciado,Universitario,No,2026000,No,No,Celular,1,No
1871,1965-03-25,Trabajador Dependiente,Divorciado,Enseñanza Media,No,1000,No,No,Celular,0,No
1872,1971-03-25,Gerente,Casado,Universitario,No,2239000,No,No,Celular,1,Si
1873,1971-03-25,Gerente,Casado,Universitario,No,1978000,Si,No,Celular,0,No
1874,1971-03-25,Gerente,Casado,Universitario,No,4606000,No,No,Fono Particular,2,No
1875,1970-03-25,Gerente,Casado,Universitario,No,5397000,No,No,Celular,3,Si
1876,1967-03-25,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,606000,No,No,Emailing,2,No
1877,1965-03-25,Técnico,Casado,Técnico Profesional,No,1000,No,No,Celular,5,No
1878,1970-03-25,Trabajador Dependiente,Casado,Universitario,No,1500000,No,No,Celular,2,No
1879,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,138000,Si,Si,Celular,5,No
1880,1965-03-25,Empresario,Casado,Enseñanza Media,No,496000,No,No,Celular,1,Si
1881,1959-03-25,Trabajador Dependiente,Casado,Universitario,No,566000,No,No,Celular,0,No
1882,1959-03-25,Trabajador Dependiente,Casado,Técnico Profesional,No,7586000,No,No,Celular,0,No
1883,1969-03-25,Trabajador Independiente,Casado,Técnico Profesional,No,59000,No,No,Celular,0,No
1884,1970-03-25,Trabajador Dependiente,Divorciado,Universitario,No,636000,No,No,Celular,0,No
1885,1965-03-25,Trabajador Dependiente,Casado,Universitario,No,37000,No,No,Celular,0,No
1886,1968-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,94000,No,No,Celular,0,No
1887,1969-03-25,Trabajador Dependiente,Casado,Universitario,No,2192000,No,No,Celular,0,No
1888,1964-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
1889,1970-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,879000,Si,No,Celular,7,No
1890,1964-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
1891,1968-03-25,Trabajador Dependiente,Casado,Universitario,No,2605000,No,No,Celular,0,No
1892,1971-03-25,Gerente,Casado,Universitario,No,10114000,No,No,Celular,0,No
1893,1967-03-25,Trabajador Dependiente,Divorciado,Enseñanza Media,No,21000,Si,No,Fono Particular,0,No
1894,1964-03-25,Trabajador Independiente,Casado,Técnico Profesional,No,0,No,No,Fono Particular,1,No
1895,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,17769000,No,No,Celular,0,No
1896,1966-03-25,Trabajador Dependiente,Soltero,Enseñanza Media,No,2000,No,No,Fono Particular,0,No
1897,1971-03-25,Trabajador Dependiente,Divorciado,Universitario,No,979000,Si,No,Celular,0,No
1898,1966-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,866000,No,Si,Celular,1,No
1899,1964-03-25,Obrero,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
1900,1969-03-25,Trabajador Dependiente,Casado,Universitario,No,410000,Si,No,Celular,0,No
1901,1959-03-25,Gerente,Casado,Universitario,No,3401000,No,No,Celular,0,No
1902,1964-03-25,Trabajador Independiente,Casado,Universitario,No,0,Si,No,Celular,0,No
1903,1969-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,509000,No,Si,Fono Particular,0,No
1904,1966-03-25,Trabajador Dependiente,Casado,Universitario,No,2342000,No,Si,Fono Particular,0,No
1905,1969-03-25,Trabajador Independiente,Casado,Universitario,No,185000,No,No,Celular,0,No
1906,1969-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,5000,No,Si,Fono Particular,0,No
1907,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,786000,No,Si,Celular,0,No
1908,1968-03-25,Trabajador Dependiente,Casado,Universitario,No,292000,No,Si,Celular,0,No
1909,1964-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,0,Si,No,Celular,0,No
1910,1971-03-25,Trabajador Dependiente,Casado,Universitario,No,754000,No,No,Celular,0,No
1911,1964-03-25,Trabajador Dependiente,Casado,Universitario,No,1980000,No,No,Celular,0,No
1912,1964-03-25,Trabajador Dependiente,Casado,Enseñanza Media,No,108000,No,No,Celular,0,No
1913,1969-03-25,Trabajador Dependiente,Casado,Universitario,No,914000,No,No,Celular,0,No
1914,1960-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,Si,-13000,No,No,Celular,0,No
1915,1965-03-25,Técnico,Casado,Técnico Profesional,No,478000,No,No,Celular,0,No
1916,1964-03-25,Trabajador Dependiente,Casado,Universitario,No,1296000,No,No,Celular,0,No
1917,1959-03-25,Trabajador Dependiente,Casado,Universitario,No,5219000,No,No,Celular,0,No
1918,1971-03-25,Trabajador Dependiente,Casado,Universitario,No,997000,No,Si,Celular,0,No
1919,1969-03-25,Gerente,Casado,Universitario,No,518000,No,No,Celular,0,No
1920,1964-03-25,Trabajador Dependiente,Casado,Universitario,No,3843000,No,No,Celular,0,No
1921,1968-03-25,Trabajador Dependiente,Divorciado,Universitario,No,319000,No,No,Celular,0,No
1922,1965-03-25,Trabajador Dependiente,Casado,Universitario,No,163000,No,No,Celular,0,No
1923,1964-03-25,Trabajador Dependiente,Casado,Universitario,No,1449000,Si,Si,Celular,0,No
1924,1964-03-25,Técnico,Casado,Técnico Profesional,No,135000,Si,Si,Celular,0,No
1925,1970-03-25,Trabajador Dependiente,Casado,Universitario,No,204000,No,No,Celular,0,No
1926,1967-03-25,Trabajador Dependiente,Divorciado,Enseñanza Media,No,93000,No,Si,Celular,0,No
1927,1969-03-25,Trabajador Dependiente,Casado,Universitario,No,2768000,No,Si,Celular,0,No
1928,1968-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,1390000,No,Si,Celular,0,No
1929,1964-03-25,Gerente,Casado,Universitario,No,3969000,No,No,Celular,0,No
1930,1969-03-25,Trabajador Dependiente,Divorciado,Universitario,No,797000,Si,No,Celular,2,No
1931,1964-03-25,Trabajador Dependiente,Soltero,Universitario,No,26172000,No,No,Celular,0,No
1932,1969-03-25,Empresario,Casado,Universitario,No,1553000,No,Si,Celular,0,No
1933,1959-03-25,Trabajador Dependiente,Casado,Universitario,No,4589000,No,No,Celular,0,No
1934,1971-03-25,Trabajador Dependiente,Casado,Universitario,No,538000,No,No,Celular,0,No
1935,1964-03-25,Obrero,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
1936,1967-03-25,Trabajador Independiente,Casado,Enseñanza Media,No,201000,No,No,Celular,0,No
1937,1964-03-25,Obrero,Casado,Enseñanza Básica,No,162000,No,No,Fono Particular,0,No
1938,1964-03-25,Trabajador Dependiente,Casado,Universitario,No,63000,No,No,Fono Particular,0,No
1939,1964-03-25,Trabajador Dependiente,Casado,Universitario,No,306000,No,Si,Celular,0,No
1940,1959-03-25,Empresario,Casado,Enseñanza Media,No,2429000,No,Si,Celular,7,No
1941,1970-03-25,Empresario,Casado,Técnico Profesional,No,222000,No,No,Celular,0,No
1942,1969-03-25,Obrero,Casado,Enseñanza Básica,No,14000,Si,Si,Celular,1,No
1943,1961-03-25,Trabajador Dependiente,Casado,Enseñanza Media,Si,-471000,No,No,Celular,0,No
1944,1965-03-25,Trabajador Dependiente,Casado,Universitario,No,1675000,No,Si,Celular,0,No
1945,1959-03-25,Trabajador Dependiente,Casado,Enseñanza Media,Si,-131000,No,No,Celular,0,No
1946,1965-03-25,Trabajador Dependiente,Casado,Enseñanza Media,No,136000,No,No,Celular,0,No
1947,1959-03-25,Trabajador Dependiente,Casado,Universitario,No,638000,No,No,Celular,0,No
1948,1966-03-25,Trabajador Dependiente,Casado,Universitario,No,263000,No,No,Celular,0,No
1949,1966-03-25,Trabajador Dependiente,Casado,Técnico Profesional,No,64343000,No,No,Celular,0,No
1950,1968-03-25,Trabajador Dependiente,Casado,Universitario,No,12928000,No,No,Celular,0,No
1951,1967-03-25,Gerente,Divorciado,Universitario,No,1002000,No,No,Celular,0,No
1952,1964-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,927000,No,No,Celular,0,No
1953,1970-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,6000,No,No,Celular,0,No
1954,1965-03-25,Trabajador Dependiente,Casado,Universitario,No,667000,No,No,Celular,0,No
1955,1969-03-25,Gerente,Divorciado,Universitario,No,1175000,Si,No,Celular,0,No
1956,1966-03-25,Gerente,Casado,Universitario,No,98417000,No,No,Fono Particular,0,No
1957,1964-03-25,Gerente,Casado,Universitario,No,7623000,Si,No,Celular,0,No
1958,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,16869000,No,No,Celular,0,No
1959,1959-03-25,Gerente,Casado,Técnico Profesional,No,3428000,Si,Si,Celular,0,No
1960,1959-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,935000,Si,No,Celular,2,No
1961,1959-03-25,Trabajador Dependiente,Casado,Universitario,No,32948000,No,No,Celular,2,No
1962,1969-03-25,Trabajador Dependiente,Casado,Universitario,No,2291000,No,Si,Celular,3,No
1963,1967-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,741000,No,No,Celular,2,No
1964,1964-03-25,Gerente,Casado,Universitario,No,1881000,No,No,Celular,0,No
1965,1970-03-25,Gerente,Casado,Universitario,No,2769000,Si,No,Celular,2,No
1966,1966-03-25,Trabajador Dependiente,Casado,Enseñanza Media,No,11000,No,No,Celular,0,No
1967,1970-03-25,Trabajador Dependiente,Casado,Universitario,No,1473000,No,No,Fono Particular,0,No
1968,1969-03-25,Trabajador Dependiente,Divorciado,Universitario,No,4190000,Si,No,Celular,0,No
1969,1967-03-25,Trabajador Dependiente,Casado,Universitario,No,2145000,No,No,Fono Particular,0,No
1970,1966-03-25,Trabajador Dependiente,Casado,Enseñanza Básica,No,182000,No,No,Celular,0,No
1971,1965-03-25,Trabajador Dependiente,Divorciado,Universitario,No,514000,No,No,Celular,0,Si
1972,1969-03-25,Trabajador Dependiente,Divorciado,Universitario,No,2921000,No,No,Fono Particular,0,No
1973,1971-03-25,Trabajador Dependiente,Divorciado,Universitario,No,44134000,No,No,Celular,0,No
1974,1959-03-25,Trabajador Dependiente,Divorciado,Universitario,No,2735000,No,No,Celular,0,No
