idCliente,edad,esJubilado,esObrero,esTrabajadorDependiente,esTécnico,esGerente,esTrabajadorIndependiente,esEmpresario,esDivorciado,esCasado,esSoltero,conEnsenanzaBasica,conEnsenanzaMedia,conTecnicoProfesional,conUniversitario,tieneMora,salMedioAnual,tieneCredHipot,tieneCredConsumo,medioContacPreferenteFonoParticular,medioContacPreferenteCelular,medioContacPreferenteEmailing,contConSuEjecutivo,tieneInv
9931,57,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,-454000,1,0,1,0,0,0,0
9932,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,797000,1,0,1,0,0,0,0
9933,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12519000,1,0,0,1,0,4,0
9934,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1389000,1,0,0,1,0,3,0
9935,57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,148000,1,0,0,1,0,0,0
9936,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,432000,1,0,0,1,0,0,0
9937,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,569000,0,1,0,1,0,0,0
9938,57,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1138000,0,0,0,1,0,0,0
9939,57,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1200000,0,0,0,1,0,0,1
9940,57,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,458000,0,0,0,1,0,0,0
9941,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,103000,1,0,0,1,0,6,0
9942,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,207000,1,0,0,1,0,0,0
9943,57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8000,0,0,0,1,0,1,0
9944,57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9945,57,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1158000,1,0,0,1,0,3,0
9946,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,199000,1,1,0,1,0,1,0
9947,57,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1558000,1,0,0,1,0,1,0
9948,57,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2442000,0,0,0,1,0,0,0
9949,57,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,202000,1,0,0,1,0,4,0
9950,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,254000,1,0,0,1,0,1,0
9951,57,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-194000,1,0,0,1,0,0,0
9952,57,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,104000,1,0,0,1,0,2,0
9953,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,663000,1,0,0,1,0,0,0
9954,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4121000,1,1,0,1,0,1,0
9955,57,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,431000,1,0,0,1,0,0,0
9956,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3304000,1,0,0,1,0,0,0
9957,57,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,221000,1,0,0,1,0,1,0
9958,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,341000,1,1,0,1,0,2,0
9959,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,335000,1,0,0,1,0,0,0
9960,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4654000,0,0,0,1,0,0,0
9961,57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-403000,0,1,0,1,0,2,0
9962,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1241000,1,1,1,0,0,0,0
9963,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,463000,0,1,0,1,0,0,0
9964,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2242000,0,0,0,1,0,0,0
9965,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,0
9966,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,299000,0,0,0,1,0,0,0
9967,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,66000,1,0,0,1,0,0,0
9968,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,421000,0,0,0,1,0,0,0
9969,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2590000,1,0,1,0,0,6,0
9970,57,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1878000,1,1,0,1,0,11,0
9971,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1545000,1,0,0,1,0,0,0
9972,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
9973,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,808000,1,0,0,1,0,0,0
9974,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4121000,1,1,0,1,0,0,0
9975,57,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8583000,1,0,0,1,0,0,0
9976,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2000,0,0,0,1,0,0,0
9977,57,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4012000,0,0,0,1,0,0,0
9978,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9979,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3149000,1,0,0,1,0,1,0
9980,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,203000,1,0,1,0,0,4,0
9981,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1580000,0,1,0,1,0,0,0
9982,57,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,816000,0,0,0,1,0,0,0
9983,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2910000,0,1,0,1,0,0,0
9984,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31000,1,0,1,0,0,0,0
9985,57,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9986,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,167000,0,0,0,1,0,0,0
9987,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2015000,1,0,0,1,0,0,0
9988,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1477000,1,0,0,1,0,0,0
9989,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,525000,1,0,1,0,0,0,0
9990,57,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8649000,1,0,0,1,0,0,0
9991,57,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-98000,0,1,0,1,0,0,0
9992,57,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1903000,0,0,0,1,0,0,0
9993,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1064000,1,0,0,1,0,0,0
9994,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,315000,0,0,0,1,0,0,0
9995,57,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2731000,0,0,0,1,0,0,0
9996,57,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,123000,1,0,0,1,0,0,0
9997,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3176000,0,0,0,1,0,0,1
9998,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,283000,1,0,0,1,0,0,0
9999,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,506000,1,0,1,0,0,0,0
10000,57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,75000,1,0,0,1,0,0,0
10001,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10757000,1,0,0,1,0,0,0
10002,57,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-79000,0,1,0,1,0,0,0
10003,57,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
10004,57,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3025000,0,1,0,1,0,0,0
10005,57,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,106000,0,1,0,1,0,0,0
10006,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,706000,1,0,0,1,0,0,1
10007,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-70000,0,0,0,1,0,0,0
10008,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4108000,1,0,0,1,0,0,1
10009,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,684000,1,0,0,1,0,0,0
10010,57,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-54000,1,0,0,1,0,0,0
10011,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5569000,0,0,0,1,0,0,0
10012,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,423000,0,0,1,0,0,0,0
10013,57,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,152000,0,0,0,1,0,0,0
10014,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1176000,0,0,0,1,0,0,0
10015,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,-353000,1,1,0,1,0,2,0
10016,57,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,541000,0,0,0,1,0,0,0
10017,57,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2603000,0,0,0,1,0,0,0
10018,57,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1260000,0,0,0,1,0,0,0
10019,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10020,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
10021,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2717000,1,0,0,1,0,0,0
10022,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,330000,1,1,0,1,0,0,0
10023,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13931000,1,0,0,1,0,0,0
10024,57,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,155000,1,1,0,1,0,0,0
10025,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,232000,0,0,0,1,0,0,0
10026,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1984000,1,0,1,0,0,0,0
10027,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5776000,0,0,0,1,0,0,0
10028,57,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21000,1,0,0,1,0,1,0
10029,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-151000,1,0,0,1,0,0,0
10030,57,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,642000,0,0,0,1,0,0,0
10031,57,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5816000,1,0,1,0,0,0,0
10032,57,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,27000,1,0,0,1,0,0,0
10033,57,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,592000,0,0,0,1,0,0,0
10034,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,503000,1,0,0,1,0,0,0
10035,57,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1327000,0,1,0,1,0,0,0
10036,57,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,14000,0,1,1,0,0,0,0
10037,57,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1000,0,0,1,0,0,0,0
10038,57,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10039,57,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,111000,0,0,0,1,0,0,0
10040,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,235000,0,0,0,1,0,0,0
10041,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2167000,0,0,0,1,0,0,0
10042,57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-556000,1,1,0,1,0,0,0
10043,57,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,34000,1,0,0,1,0,0,0
10044,57,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,94000,1,0,0,1,0,0,0
10045,57,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,-779000,1,1,0,1,0,0,0
10046,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2013000,0,1,0,1,0,0,0
10047,57,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
10048,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1000,0,0,0,1,0,0,0
10049,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,175000,0,0,0,1,0,0,0
10050,57,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
10051,57,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,294000,0,0,0,1,0,0,0
10052,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3263000,1,0,0,1,0,0,0
10053,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,19000,0,1,0,1,0,0,0
10054,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2362000,1,1,0,1,0,0,0
10055,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,29000,0,1,0,0,1,0,0
10056,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,778000,0,0,0,1,0,0,0
10057,57,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-168000,1,0,0,1,0,0,0
10058,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1130000,1,0,0,1,0,0,0
10059,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1562000,1,0,0,1,0,0,0
10060,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,545000,0,0,0,1,0,0,0
10061,57,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1088000,0,0,0,1,0,0,1
10062,57,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-185000,0,0,0,1,0,0,0
10063,57,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4666000,0,0,0,1,0,3,0
10064,57,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5296000,0,0,0,1,0,0,0
10065,57,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
10066,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,-470000,1,0,0,1,0,1,0
10067,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1597000,0,0,0,1,0,0,0
10068,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1784000,0,0,0,1,0,1,0
10069,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2910000,0,0,1,0,0,1,0
10070,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5794000,0,0,0,1,0,0,0
10071,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,167000,0,1,0,1,0,1,0
10072,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
10073,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,717000,1,0,0,1,0,0,0
10074,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,418000,0,1,0,1,0,0,0
10075,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5907000,1,1,0,1,0,0,0
10076,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,412000,1,1,0,1,0,0,0
10077,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3656000,0,0,0,1,0,0,0
10078,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1859000,0,0,0,1,0,0,0
10079,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2296000,0,0,0,1,0,0,0
10080,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2376000,1,0,0,1,0,0,1
10081,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8205000,1,0,1,0,0,1,0
10082,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,24000,0,0,0,1,0,0,0
10083,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3370000,0,0,0,1,0,2,1
10084,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2218000,1,0,0,1,0,0,1
10085,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2794000,0,0,0,1,0,0,1
10086,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0
10087,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3169000,0,0,0,1,0,1,1
10088,57,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0
10089,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,238000,1,0,0,1,0,0,0
10090,57,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3702000,0,0,0,1,0,0,0
10091,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,469000,0,0,0,1,0,1,1
10092,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,313000,0,0,1,0,0,0,0
10093,57,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5312000,0,0,0,1,0,0,0
10094,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,769000,0,0,0,1,0,4,0
10095,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,938000,0,0,0,1,0,1,0
10096,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3764000,0,0,1,0,0,4,1
10097,57,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,810000,0,0,0,1,0,3,1
10098,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1612000,0,0,0,1,0,4,0
10099,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,388000,0,0,0,1,0,4,1
10100,57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
10101,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,383000,0,0,1,0,0,0,0
10102,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6574000,0,0,0,1,0,3,1
10103,57,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4527000,1,0,0,1,0,0,0
10104,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2719000,1,0,0,1,0,0,0
10105,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1629000,1,0,0,1,0,0,0
10106,57,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,-581000,1,0,0,1,0,5,0
10107,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,125000,1,1,0,1,0,0,0
10108,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5108000,1,0,0,1,0,2,1
10109,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,320000,0,0,1,0,0,4,0
10110,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,216000,1,0,1,0,0,2,0
10111,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,481000,1,0,0,1,0,0,0
10112,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10250000,1,0,0,1,0,2,1
10113,57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-54000,1,1,0,1,0,1,0
10114,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,267000,1,0,0,1,0,0,0
10115,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,117000,1,0,1,0,0,0,0
10116,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3608000,1,0,0,1,0,2,1
10117,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2794000,0,0,0,1,0,2,0
10118,57,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,181000,1,0,0,1,0,3,0
10119,57,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,172000,1,1,0,1,0,0,0
10120,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,226000,1,0,0,1,0,5,0
10121,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,451000,1,0,0,1,0,0,0
10122,57,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,124000,1,1,0,1,0,19,0
10123,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,622000,1,0,0,1,0,0,0
10124,57,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,111000,1,0,1,0,0,1,0
10125,57,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3897000,0,0,0,1,0,0,0
10126,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3654000,0,0,0,1,0,2,1
10127,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3463000,0,1,0,1,0,0,1
10128,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,112000,1,0,0,1,0,5,0
10129,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2405000,1,0,0,1,0,8,0
10130,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,716000,1,0,0,1,0,0,0
10131,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,253000,1,1,0,1,0,0,0
10132,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
10133,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5361000,0,0,0,1,0,1,0
10134,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3764000,0,0,1,0,0,0,0
10135,57,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1022000,0,0,1,0,0,0,0
10136,57,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,356000,0,0,0,1,0,5,0
10137,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,223000,0,0,0,1,0,0,0
10138,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,388000,0,0,0,1,0,0,0
10139,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,381000,0,0,0,1,0,2,0
10140,57,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,-812000,0,1,0,1,0,0,0
10141,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-5000,1,0,0,1,0,1,0
10142,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,20000,1,0,0,1,0,1,0
10143,57,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,26000,1,0,0,1,0,2,0
10144,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,400000,1,0,0,1,0,1,0
10145,57,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-441000,1,0,0,1,0,0,0
10146,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,-287000,1,0,0,1,0,1,0
10147,57,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-26000,1,0,0,1,0,0,0
10148,57,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,709000,1,0,0,1,0,0,0
10149,57,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,300000,1,0,0,1,0,2,0
10150,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12495000,1,0,0,1,0,0,0
10151,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3284000,1,0,0,1,0,3,0
10152,57,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-111000,1,0,0,1,0,0,0
10153,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,761000,0,1,0,1,0,0,0
10154,57,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,167000,0,1,0,1,0,3,0
10155,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,100000,1,1,0,1,0,3,0
10156,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2809000,1,0,0,1,0,9,0
10157,57,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0
10158,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3016000,1,0,1,0,0,0,0
10159,57,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,-522000,1,0,0,1,0,0,0
10160,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,42000,1,0,0,1,0,4,0
10161,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7317000,1,0,0,1,0,1,0
10162,57,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,246000,1,0,0,1,0,5,0
10163,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,953000,1,0,0,1,0,2,0
10164,57,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,16000,1,0,0,1,0,11,0
10165,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
10166,57,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5024000,1,1,0,1,0,11,1
10167,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,339000,1,0,0,1,0,0,0
10168,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1174000,1,0,0,1,0,0,0
10169,57,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,162000,1,0,0,1,0,0,0
10170,57,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,766000,1,0,0,1,0,4,0
10171,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,938000,0,0,0,1,0,0,1
10172,57,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1270000,1,0,0,1,0,0,0
10173,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,346000,0,0,0,1,0,1,0
10174,57,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1277000,0,0,0,1,0,0,0
10175,57,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2252000,0,0,0,1,0,0,1
10176,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,311000,0,0,0,1,0,0,0
10177,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5872000,1,0,0,1,0,0,1
10178,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,558000,0,0,0,1,0,6,1
10179,57,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,315000,0,0,0,1,0,2,0
10180,57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,7,0
10181,57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,6,0
10182,57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2881000,0,0,0,1,0,5,0
10183,57,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,100000,1,0,0,0,1,0,0
10184,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5114000,0,0,1,0,0,2,0
10185,57,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2000,0,0,0,0,1,0,0
10186,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2971000,0,0,0,1,0,0,0
10187,57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,116000,1,0,0,1,0,14,0
10188,57,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,433000,1,0,0,1,0,0,0
10189,57,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,29000,1,0,0,1,0,20,0
10190,57,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2040000,1,0,0,1,0,1,0
10191,57,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,458000,1,0,0,1,0,1,0
10192,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,636000,1,0,0,1,0,23,0
10193,57,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,358000,1,1,0,1,0,3,0
